BOARD_NAME,DIST_NAME,THANA_NAME,EIIN,COLLEGE_NA,SHIFT,VERSION,GROUP
DHAKA,TANGAIL,TANGAIL SADAR,114690,ABEDA KHANAM GIRLS HIGH SCHOOL(SCHOOL & COLLEGE),Day,Bangla,Science
DHAKA,TANGAIL,TANGAIL SADAR,114713,ADARSHA HIGH SCHOOL & COLLEGE,Day,Bangla,Science
DHAKA,TANGAIL,TANGAIL SADAR,114713,ADARSHA HIGH SCHOOL & COLLEGE,Day,Bangla,Business Studies
DHAKA,TANGAIL,TANGAIL SADAR,114713,ADARSHA HIGH SCHOOL & COLLEGE,Day,Bangla,Humanities
DHAKA,TANGAIL,TANGAIL SADAR,114741,LION NAZRUL ISLAM COLLEGE,Day,Bangla,Business Studies
DHAKA,TANGAIL,TANGAIL SADAR,114741,LION NAZRUL ISLAM COLLEGE,Day,Bangla,Humanities
DHAKA,TANGAIL,TANGAIL SADAR,114741,LION NAZRUL ISLAM COLLEGE,Day,Bangla,Science
DHAKA,TANGAIL,TANGAIL SADAR,114742,GOVT. SHEIKH FAZILATUNNESA MUJIB MOHILA COLLEGE,Day,Bangla,Humanities
DHAKA,TANGAIL,TANGAIL SADAR,114742,GOVT. SHEIKH FAZILATUNNESA MUJIB MOHILA COLLEGE,Day,Bangla,Science
DHAKA,TANGAIL,TANGAIL SADAR,114742,GOVT. SHEIKH FAZILATUNNESA MUJIB MOHILA COLLEGE,Day,Bangla,Business Studies
DHAKA,TANGAIL,TANGAIL SADAR,114743,GOVT. KUMUDINI COLLEGE,Day,Bangla,Science
DHAKA,TANGAIL,TANGAIL SADAR,114743,GOVT. KUMUDINI COLLEGE,Day,Bangla,Business Studies
DHAKA,TANGAIL,TANGAIL SADAR,114743,GOVT. KUMUDINI COLLEGE,Day,Bangla,Humanities
DHAKA,TANGAIL,TANGAIL SADAR,114744,GOVT. MAULANA MOHAMMAD ALI COLLEGE,Day,Bangla,Science
DHAKA,TANGAIL,TANGAIL SADAR,114744,GOVT. MAULANA MOHAMMAD ALI COLLEGE,Day,Bangla,Humanities
DHAKA,TANGAIL,TANGAIL SADAR,114744,GOVT. MAULANA MOHAMMAD ALI COLLEGE,Day,Bangla,Business Studies
DHAKA,TANGAIL,TANGAIL SADAR,114745,MAWLANA BHASHANI ADARSHA COLLEGE,Day,Bangla,Business Studies
DHAKA,TANGAIL,TANGAIL SADAR,114745,MAWLANA BHASHANI ADARSHA COLLEGE,Day,Bangla,Humanities
DHAKA,TANGAIL,TANGAIL SADAR,114745,MAWLANA BHASHANI ADARSHA COLLEGE,Day,Bangla,Science
DHAKA,TANGAIL,TANGAIL SADAR,114748,"MAJOR GENERAL MAHMUDUL HASAN COLLEGE, ANUHOLA",Day,Bangla,Humanities
DHAKA,TANGAIL,TANGAIL SADAR,114748,"MAJOR GENERAL MAHMUDUL HASAN COLLEGE, ANUHOLA",Day,Bangla,Business Studies
DHAKA,TANGAIL,TANGAIL SADAR,114748,"MAJOR GENERAL MAHMUDUL HASAN COLLEGE, ANUHOLA",Day,Bangla,Science
DHAKA,TANGAIL,TANGAIL SADAR,114749,H. M. INSTITUTION,Day,Bangla,Business Studies
DHAKA,TANGAIL,TANGAIL SADAR,114749,H. M. INSTITUTION,Day,Bangla,Humanities
DHAKA,TANGAIL,TANGAIL SADAR,114749,H. M. INSTITUTION,Day,Bangla,Science
DHAKA,TANGAIL,TANGAIL SADAR,130590,SRISTY COLLEGE OF TANGAIL,Morning,Bangla,Science
DHAKA,TANGAIL,TANGAIL SADAR,130590,SRISTY COLLEGE OF TANGAIL,Morning,Bangla,Business Studies
DHAKA,TANGAIL,TANGAIL SADAR,130590,SRISTY COLLEGE OF TANGAIL,Morning,Bangla,Humanities
DHAKA,TANGAIL,TANGAIL SADAR,130643,SHAHEEN COLLEGE,Day,Bangla,Humanities
DHAKA,TANGAIL,TANGAIL SADAR,130643,SHAHEEN COLLEGE,Day,Bangla,Business Studies
DHAKA,TANGAIL,TANGAIL SADAR,130643,SHAHEEN COLLEGE,Day,Bangla,Science
DHAKA,TANGAIL,TANGAIL SADAR,135286,TANGAIL COMMERCE COLLEGE,Day,Bangla,Business Studies
DHAKA,TANGAIL,TANGAIL SADAR,136405,TANGAIL COLLEGE,Day,Bangla,Business Studies
DHAKA,TANGAIL,TANGAIL SADAR,136405,TANGAIL COLLEGE,Day,Bangla,Humanities
DHAKA,TANGAIL,TANGAIL SADAR,136405,TANGAIL COLLEGE,Day,Bangla,Science
DHAKA,TANGAIL,TANGAIL SADAR,138322,ALLAMA YAKUB ALI R COLLEGE,Day,Bangla,Humanities
DHAKA,TANGAIL,TANGAIL SADAR,138322,ALLAMA YAKUB ALI R COLLEGE,Day,Bangla,Business Studies
DHAKA,FARIDPUR,ALPHADANGA,108618,ALFADANGA GOVT. COLLEGE,Day,Bangla,Humanities
DHAKA,FARIDPUR,ALPHADANGA,108618,ALFADANGA GOVT. COLLEGE,Day,Bangla,Science
DHAKA,FARIDPUR,ALPHADANGA,108618,ALFADANGA GOVT. COLLEGE,Day,Bangla,Business Studies
DHAKA,FARIDPUR,ALPHADANGA,108620,ALFADANGA ADARSHA COLLEGE,Day,Bangla,Humanities
DHAKA,FARIDPUR,ALPHADANGA,108620,ALFADANGA ADARSHA COLLEGE,Day,Bangla,Science
DHAKA,FARIDPUR,ALPHADANGA,108620,ALFADANGA ADARSHA COLLEGE,Day,Bangla,Business Studies
DHAKA,FARIDPUR,ALPHADANGA,138358,HAZI AFIZ UDDIN ALEKZAN COLLEGE,Day,Bangla,Business Studies
DHAKA,FARIDPUR,ALPHADANGA,138358,HAZI AFIZ UDDIN ALEKZAN COLLEGE,Day,Bangla,Science
DHAKA,FARIDPUR,ALPHADANGA,138358,HAZI AFIZ UDDIN ALEKZAN COLLEGE,Day,Bangla,Humanities
DHAKA,FARIDPUR,ALPHADANGA,138790,BIR MUKTIJUDDHA SIRAJUL ISLAM MOHILA COLLEGE,Day,Bangla,Business Studies
DHAKA,FARIDPUR,ALPHADANGA,138790,BIR MUKTIJUDDHA SIRAJUL ISLAM MOHILA COLLEGE,Day,Bangla,Humanities
DHAKA,FARIDPUR,BHANGA,108633,SHARIFABAD HIGH SCHOOL AND COLLEGE,Day,Bangla,Business Studies
DHAKA,FARIDPUR,BHANGA,108633,SHARIFABAD HIGH SCHOOL AND COLLEGE,Day,Bangla,Humanities
DHAKA,FARIDPUR,BHANGA,108659,GOVT. KAZI MAHBUBULLAH (K.M) COLLEGE,Day,Bangla,Science
DHAKA,FARIDPUR,BHANGA,108659,GOVT. KAZI MAHBUBULLAH (K.M) COLLEGE,Day,Bangla,Humanities
DHAKA,FARIDPUR,BHANGA,108659,GOVT. KAZI MAHBUBULLAH (K.M) COLLEGE,Day,Bangla,Business Studies
DHAKA,FARIDPUR,BHANGA,108660,VANGA MOHILA COLLEGE,Day,Bangla,Business Studies
DHAKA,FARIDPUR,BHANGA,108660,VANGA MOHILA COLLEGE,Day,Bangla,Science
DHAKA,FARIDPUR,BHANGA,108660,VANGA MOHILA COLLEGE,Day,Bangla,Humanities
DHAKA,FARIDPUR,BOALMARI,108708,GOVT. BOALMARI COLLEGE,Day,Bangla,Business Studies
DHAKA,FARIDPUR,BOALMARI,108708,GOVT. BOALMARI COLLEGE,Day,Bangla,Science
DHAKA,FARIDPUR,BOALMARI,108708,GOVT. BOALMARI COLLEGE,Day,Bangla,Humanities
DHAKA,FARIDPUR,BOALMARI,108709,KAZI SHIRAJUL ISLAM MOHILA COLLEGE,Day,Bangla,Science
DHAKA,FARIDPUR,BOALMARI,108709,KAZI SHIRAJUL ISLAM MOHILA COLLEGE,Day,Bangla,Business Studies
DHAKA,FARIDPUR,BOALMARI,108709,KAZI SHIRAJUL ISLAM MOHILA COLLEGE,Day,Bangla,Humanities
DHAKA,FARIDPUR,BOALMARI,108710,KADIRDI COLLEGE,Day,Bangla,Science
DHAKA,FARIDPUR,BOALMARI,108710,KADIRDI COLLEGE,Day,Bangla,Humanities
DHAKA,FARIDPUR,BOALMARI,108710,KADIRDI COLLEGE,Day,Bangla,Business Studies
DHAKA,FARIDPUR,BOALMARI,108711,BANGABANDHU GOVT. COLLEGE,Day,Bangla,Science
DHAKA,FARIDPUR,BOALMARI,108711,BANGABANDHU GOVT. COLLEGE,Day,Bangla,Humanities
DHAKA,FARIDPUR,BOALMARI,108711,BANGABANDHU GOVT. COLLEGE,Day,Bangla,Business Studies
DHAKA,FARIDPUR,BOALMARI,137592,BONDAPASHA HAZERA MOKBUL COLLEGE,Day,Bangla,Humanities
DHAKA,FARIDPUR,BOALMARI,137592,BONDAPASHA HAZERA MOKBUL COLLEGE,Day,Bangla,Business Studies
DHAKA,FARIDPUR,BOALMARI,138783,BIR MUKTIJUDDHA ENG. DR. SHAFIUDDIN SCHOOL & COLLEGE,Day,Bangla,Humanities
DHAKA,FARIDPUR,BOALMARI,138783,BIR MUKTIJUDDHA ENG. DR. SHAFIUDDIN SCHOOL & COLLEGE,Day,Bangla,Business Studies
DHAKA,FARIDPUR,CHARBHADRASAN,108728,GOVT. CHARBHADRASAN COLLEGE,Day,Bangla,Humanities
DHAKA,FARIDPUR,CHARBHADRASAN,108728,GOVT. CHARBHADRASAN COLLEGE,Day,Bangla,Science
DHAKA,FARIDPUR,CHARBHADRASAN,108728,GOVT. CHARBHADRASAN COLLEGE,Day,Bangla,Business Studies
DHAKA,FARIDPUR,CHARBHADRASAN,139710,ANAWARA MANNAN BAIG COLLEGE,Day,Bangla,Humanities
DHAKA,FARIDPUR,CHARBHADRASAN,139710,ANAWARA MANNAN BAIG COLLEGE,Day,Bangla,Science
DHAKA,FARIDPUR,CHARBHADRASAN,139710,ANAWARA MANNAN BAIG COLLEGE,Day,Bangla,Business Studies
DHAKA,FARIDPUR,FARIDPUR SADAR,108730,POLICE LINES SCHOOL AND COLLEGE,Day,Bangla,Humanities
DHAKA,FARIDPUR,FARIDPUR SADAR,108730,POLICE LINES SCHOOL AND COLLEGE,Day,Bangla,Business Studies
DHAKA,FARIDPUR,FARIDPUR SADAR,108730,POLICE LINES SCHOOL AND COLLEGE,Day,Bangla,Science
DHAKA,FARIDPUR,FARIDPUR SADAR,108750,KANAIPUR SCHOOL AND COLLEGE,Day,Bangla,Humanities
DHAKA,FARIDPUR,FARIDPUR SADAR,108750,KANAIPUR SCHOOL AND COLLEGE,Day,Bangla,Business Studies
DHAKA,FARIDPUR,FARIDPUR SADAR,108750,KANAIPUR SCHOOL AND COLLEGE,Day,Bangla,Science
DHAKA,FARIDPUR,FARIDPUR SADAR,108775,KABI JASIM UDDIN SCHOOL & COLLEGE,Day,Bangla,Business Studies
DHAKA,FARIDPUR,FARIDPUR SADAR,108775,KABI JASIM UDDIN SCHOOL & COLLEGE,Day,Bangla,Humanities
DHAKA,FARIDPUR,FARIDPUR SADAR,108794,GOVT. SARADA SUNDARI MOHILA COLLEGE,Day,Bangla,Science
DHAKA,FARIDPUR,FARIDPUR SADAR,108794,GOVT. SARADA SUNDARI MOHILA COLLEGE,Day,Bangla,Business Studies
DHAKA,FARIDPUR,FARIDPUR SADAR,108794,GOVT. SARADA SUNDARI MOHILA COLLEGE,Day,Bangla,Humanities
DHAKA,FARIDPUR,FARIDPUR SADAR,108795,GOVT. YASIN COLLEGE,Day,Bangla,Science
DHAKA,FARIDPUR,FARIDPUR SADAR,108795,GOVT. YASIN COLLEGE,Day,Bangla,Humanities
DHAKA,FARIDPUR,FARIDPUR SADAR,108795,GOVT. YASIN COLLEGE,Day,Bangla,Business Studies
DHAKA,FARIDPUR,FARIDPUR SADAR,108796,ENGINEER KHANDKER MOSHARRAF HOSSAIN COLLEGE,Day,Bangla,Science
DHAKA,FARIDPUR,FARIDPUR SADAR,108796,ENGINEER KHANDKER MOSHARRAF HOSSAIN COLLEGE,Day,Bangla,Humanities
DHAKA,FARIDPUR,FARIDPUR SADAR,108796,ENGINEER KHANDKER MOSHARRAF HOSSAIN COLLEGE,Day,Bangla,Business Studies
DHAKA,FARIDPUR,FARIDPUR SADAR,108797,GOVT. RAJENDRA COLLEGE,Day,Bangla,Humanities
DHAKA,FARIDPUR,FARIDPUR SADAR,108797,GOVT. RAJENDRA COLLEGE,Day,Bangla,Business Studies
DHAKA,FARIDPUR,FARIDPUR SADAR,108797,GOVT. RAJENDRA COLLEGE,Day,Bangla,Science
DHAKA,FARIDPUR,FARIDPUR SADAR,108798,FARIDPUR CITY COLLEGE,Day,Bangla,Business Studies
DHAKA,FARIDPUR,FARIDPUR SADAR,108798,FARIDPUR CITY COLLEGE,Day,Bangla,Humanities
DHAKA,FARIDPUR,FARIDPUR SADAR,108798,FARIDPUR CITY COLLEGE,Day,Bangla,Science
DHAKA,FARIDPUR,FARIDPUR SADAR,108800,FARIDPUR MUSLIM MISSION COLLEGE,Day,Bangla,Science
DHAKA,FARIDPUR,FARIDPUR SADAR,108800,FARIDPUR MUSLIM MISSION COLLEGE,Day,Bangla,Humanities
DHAKA,FARIDPUR,FARIDPUR SADAR,108800,FARIDPUR MUSLIM MISSION COLLEGE,Day,Bangla,Business Studies
DHAKA,FARIDPUR,FARIDPUR SADAR,108801,BAKHUNDA COLLEGE,Day,Bangla,Science
DHAKA,FARIDPUR,FARIDPUR SADAR,108801,BAKHUNDA COLLEGE,Day,Bangla,Business Studies
DHAKA,FARIDPUR,FARIDPUR SADAR,108801,BAKHUNDA COLLEGE,Day,Bangla,Humanities
DHAKA,FARIDPUR,FARIDPUR SADAR,108802,"LATIFUNNESA RESIDENTIAL COLLEGE, FARIDPUR",Day,Bangla,Science
DHAKA,FARIDPUR,FARIDPUR SADAR,108802,"LATIFUNNESA RESIDENTIAL COLLEGE, FARIDPUR",Day,Bangla,Business Studies
DHAKA,FARIDPUR,FARIDPUR SADAR,108802,"LATIFUNNESA RESIDENTIAL COLLEGE, FARIDPUR",Day,Bangla,Humanities
DHAKA,FARIDPUR,FARIDPUR SADAR,108803,ALHAJ ABDUL KHALEQUE COLLEGE,Day,Bangla,Humanities
DHAKA,FARIDPUR,FARIDPUR SADAR,108803,ALHAJ ABDUL KHALEQUE COLLEGE,Day,Bangla,Science
DHAKA,FARIDPUR,FARIDPUR SADAR,108803,ALHAJ ABDUL KHALEQUE COLLEGE,Day,Bangla,Business Studies
DHAKA,FARIDPUR,FARIDPUR SADAR,108804,"HALIMA GIRLS' SCHOOL AND COLLEGE, FARIDPUR",Day,Bangla,Humanities
DHAKA,FARIDPUR,FARIDPUR SADAR,108804,"HALIMA GIRLS' SCHOOL AND COLLEGE, FARIDPUR",Day,Bangla,Business Studies
DHAKA,FARIDPUR,FARIDPUR SADAR,132785,FARIDPUR GOVT. COLLEGE,Day,Bangla,Humanities
DHAKA,FARIDPUR,FARIDPUR SADAR,132785,FARIDPUR GOVT. COLLEGE,Day,Bangla,Business Studies
DHAKA,FARIDPUR,FARIDPUR SADAR,132785,FARIDPUR GOVT. COLLEGE,Day,Bangla,Science
DHAKA,FARIDPUR,FARIDPUR SADAR,135343,HAZI ABUL HOSSAIN COLLEGE,Day,Bangla,Science
DHAKA,FARIDPUR,FARIDPUR SADAR,135343,HAZI ABUL HOSSAIN COLLEGE,Day,Bangla,Business Studies
DHAKA,FARIDPUR,FARIDPUR SADAR,135343,HAZI ABUL HOSSAIN COLLEGE,Day,Bangla,Humanities
DHAKA,FARIDPUR,FARIDPUR SADAR,139217,FARIDPUR ZILA PROSHASON SCHOOL AND COLLEGE,Day,Bangla,Humanities
DHAKA,FARIDPUR,FARIDPUR SADAR,139217,FARIDPUR ZILA PROSHASON SCHOOL AND COLLEGE,Day,Bangla,Science
DHAKA,FARIDPUR,MADHUKHALI,108807,SUKUR MAMUD HIGHER SECONDARY SCHOOL AND COLLEGE,Day,Bangla,Business Studies
DHAKA,FARIDPUR,MADHUKHALI,108807,SUKUR MAMUD HIGHER SECONDARY SCHOOL AND COLLEGE,Day,Bangla,Humanities
DHAKA,FARIDPUR,MADHUKHALI,108807,SUKUR MAMUD HIGHER SECONDARY SCHOOL AND COLLEGE,Day,Bangla,Science
DHAKA,FARIDPUR,MADHUKHALI,108828,MEGCHAMI ADARSHA SCHOOL AND COLLEGE,Day,Bangla,Business Studies
DHAKA,FARIDPUR,MADHUKHALI,108828,MEGCHAMI ADARSHA SCHOOL AND COLLEGE,Day,Bangla,Humanities
DHAKA,FARIDPUR,MADHUKHALI,108840,KAZI SIRAJUL ISLAM GIRLS SCHOOL AND COLLEGE,Day,Bangla,Business Studies
DHAKA,FARIDPUR,MADHUKHALI,108840,KAZI SIRAJUL ISLAM GIRLS SCHOOL AND COLLEGE,Day,Bangla,Humanities
DHAKA,FARIDPUR,MADHUKHALI,108840,KAZI SIRAJUL ISLAM GIRLS SCHOOL AND COLLEGE,Day,Bangla,Science
DHAKA,FARIDPUR,MADHUKHALI,108853,GOVT. AIN UDDIN COLLEGE,Day,Bangla,Humanities
DHAKA,FARIDPUR,MADHUKHALI,108853,GOVT. AIN UDDIN COLLEGE,Day,Bangla,Business Studies
DHAKA,FARIDPUR,MADHUKHALI,108853,GOVT. AIN UDDIN COLLEGE,Day,Bangla,Science
DHAKA,FARIDPUR,MADHUKHALI,108854,"GOVT. BIR SRESTHA ABDUR RAUF COLLEGE, KAMARKHALI",Day,Bangla,Humanities
DHAKA,FARIDPUR,MADHUKHALI,108854,"GOVT. BIR SRESTHA ABDUR RAUF COLLEGE, KAMARKHALI",Day,Bangla,Business Studies
DHAKA,FARIDPUR,MADHUKHALI,108854,"GOVT. BIR SRESTHA ABDUR RAUF COLLEGE, KAMARKHALI",Day,Bangla,Science
DHAKA,FARIDPUR,MADHUKHALI,108855,"AKHCHASI MAHILA COLLEGE, MODHUKHALI, FARIDPUR",Day,Bangla,Science
DHAKA,FARIDPUR,MADHUKHALI,108855,"AKHCHASI MAHILA COLLEGE, MODHUKHALI, FARIDPUR",Day,Bangla,Humanities
DHAKA,FARIDPUR,MADHUKHALI,108855,"AKHCHASI MAHILA COLLEGE, MODHUKHALI, FARIDPUR",Day,Bangla,Business Studies
DHAKA,FARIDPUR,MADHUKHALI,108856,HAJI ABDUR RAHMAN ABDUL KARIM COLLEGE,Day,Bangla,Science
DHAKA,FARIDPUR,MADHUKHALI,108856,HAJI ABDUR RAHMAN ABDUL KARIM COLLEGE,Day,Bangla,Business Studies
DHAKA,FARIDPUR,MADHUKHALI,108856,HAJI ABDUR RAHMAN ABDUL KARIM COLLEGE,Day,Bangla,Humanities
DHAKA,FARIDPUR,MADHUKHALI,136494,AYSHA-SAMI COLLEGE,Day,Bangla,Business Studies
DHAKA,FARIDPUR,MADHUKHALI,136494,AYSHA-SAMI COLLEGE,Day,Bangla,Science
DHAKA,FARIDPUR,MADHUKHALI,136494,AYSHA-SAMI COLLEGE,Day,Bangla,Humanities
DHAKA,FARIDPUR,MADHUKHALI,136884,DR. NAHIDA RAHMAN GENERAL COLLEGE,Day,Bangla,Science
DHAKA,FARIDPUR,MADHUKHALI,136884,DR. NAHIDA RAHMAN GENERAL COLLEGE,Day,Bangla,Business Studies
DHAKA,FARIDPUR,MADHUKHALI,136884,DR. NAHIDA RAHMAN GENERAL COLLEGE,Day,Bangla,Humanities
DHAKA,FARIDPUR,NAGARKANDA,108900,GOVT. NAGARKANDA COLLEGE,Day,Bangla,Humanities
DHAKA,FARIDPUR,NAGARKANDA,108900,GOVT. NAGARKANDA COLLEGE,Day,Bangla,Science
DHAKA,FARIDPUR,NAGARKANDA,108900,GOVT. NAGARKANDA COLLEGE,Day,Bangla,Business Studies
DHAKA,FARIDPUR,NAGARKANDA,130656,SAYEDA SAJEDA CHOWDHURY HIGH SCHOOL AND COLLEGE,Morning,Bangla,Humanities
DHAKA,FARIDPUR,NAGARKANDA,130656,SAYEDA SAJEDA CHOWDHURY HIGH SCHOOL AND COLLEGE,Morning,Bangla,Business Studies
DHAKA,FARIDPUR,NAGARKANDA,130656,SAYEDA SAJEDA CHOWDHURY HIGH SCHOOL AND COLLEGE,Morning,Bangla,Science
DHAKA,FARIDPUR,NAGARKANDA,137995,M. A. SAKUR MOHILA COLLEGE,Day,Bangla,Humanities
DHAKA,FARIDPUR,NAGARKANDA,137995,M. A. SAKUR MOHILA COLLEGE,Day,Bangla,Business Studies
DHAKA,FARIDPUR,SADARPUR,108933,GOVT. SADARPUR COLLEGE,Day,Bangla,Science
DHAKA,FARIDPUR,SADARPUR,108933,GOVT. SADARPUR COLLEGE,Day,Bangla,Business Studies
DHAKA,FARIDPUR,SADARPUR,108933,GOVT. SADARPUR COLLEGE,Day,Bangla,Humanities
DHAKA,FARIDPUR,SADARPUR,108934,"MAHILA COLLEGE, SADARPUR",Day,Bangla,Humanities
DHAKA,FARIDPUR,SADARPUR,108934,"MAHILA COLLEGE, SADARPUR",Day,Bangla,Business Studies
DHAKA,FARIDPUR,SALTHA,108901,NOBAKAM PALLI COLLEGE,Day,Bangla,Humanities
DHAKA,FARIDPUR,SALTHA,108901,NOBAKAM PALLI COLLEGE,Day,Bangla,Science
DHAKA,FARIDPUR,SALTHA,108901,NOBAKAM PALLI COLLEGE,Day,Bangla,Business Studies
DHAKA,FARIDPUR,SALTHA,108902,SALTHA GOVT. COLLEGE,Day,Bangla,Business Studies
DHAKA,FARIDPUR,SALTHA,108902,SALTHA GOVT. COLLEGE,Day,Bangla,Science
DHAKA,FARIDPUR,SALTHA,108902,SALTHA GOVT. COLLEGE,Day,Bangla,Humanities
DHAKA,FARIDPUR,SALTHA,138397,BIBHAGDI SHAHIDSMRITI MAHABIDYALAY,Day,Bangla,Humanities
DHAKA,FARIDPUR,SALTHA,138397,BIBHAGDI SHAHIDSMRITI MAHABIDYALAY,Day,Bangla,Business Studies
DHAKA,MADARIPUR,KALKINI,110647,KALKINI PILOT GIRLS' HIGH SCHOOL AND COLLEGE,Day,Bangla,Humanities
DHAKA,MADARIPUR,KALKINI,110647,KALKINI PILOT GIRLS' HIGH SCHOOL AND COLLEGE,Day,Bangla,Science
DHAKA,MADARIPUR,KALKINI,110647,KALKINI PILOT GIRLS' HIGH SCHOOL AND COLLEGE,Day,Bangla,Business Studies
DHAKA,MADARIPUR,KALKINI,110656,KHASHERHAT SAYED ABUL HOSSAIN SCHOOL & COLLEGE,Day,Bangla,Business Studies
DHAKA,MADARIPUR,KALKINI,110656,KHASHERHAT SAYED ABUL HOSSAIN SCHOOL & COLLEGE,Day,Bangla,Humanities
DHAKA,MADARIPUR,KALKINI,110656,KHASHERHAT SAYED ABUL HOSSAIN SCHOOL & COLLEGE,Day,Bangla,Science
DHAKA,MADARIPUR,KALKINI,110715,SHAHEBRAMPUR KABI NAZRUL ISLAM COLLEGE,Day,Bangla,Science
DHAKA,MADARIPUR,KALKINI,110715,SHAHEBRAMPUR KABI NAZRUL ISLAM COLLEGE,Day,Bangla,Humanities
DHAKA,MADARIPUR,KALKINI,110715,SHAHEBRAMPUR KABI NAZRUL ISLAM COLLEGE,Day,Bangla,Business Studies
DHAKA,MADARIPUR,KALKINI,110716,KALKINI SYED ABUL HOSSAIN COLLEGE,Day,Bangla,Science
DHAKA,MADARIPUR,KALKINI,110716,KALKINI SYED ABUL HOSSAIN COLLEGE,Day,Bangla,Humanities
DHAKA,MADARIPUR,KALKINI,110716,KALKINI SYED ABUL HOSSAIN COLLEGE,Day,Bangla,Business Studies
DHAKA,MADARIPUR,KALKINI,110717,"SHAHID SMRITI COLLEGE, SHASHIKAR",Day,Bangla,Business Studies
DHAKA,MADARIPUR,KALKINI,110717,"SHAHID SMRITI COLLEGE, SHASHIKAR",Day,Bangla,Humanities
DHAKA,MADARIPUR,KALKINI,110717,"SHAHID SMRITI COLLEGE, SHASHIKAR",Day,Bangla,Science
DHAKA,MADARIPUR,KALKINI,110718,D.K. IDEAL SAYED ATAHAR ALI ACADEMY AND COLLEGE,Day,Bangla,Science
DHAKA,MADARIPUR,KALKINI,110718,D.K. IDEAL SAYED ATAHAR ALI ACADEMY AND COLLEGE,Day,Bangla,Business Studies
DHAKA,MADARIPUR,KALKINI,110718,D.K. IDEAL SAYED ATAHAR ALI ACADEMY AND COLLEGE,Day,Bangla,Humanities
DHAKA,MADARIPUR,KALKINI,110719,GOVT. SHAIKH HASINA ACADEMY & WOMEN COLLEGE,Day,Bangla,Science
DHAKA,MADARIPUR,KALKINI,110719,GOVT. SHAIKH HASINA ACADEMY & WOMEN COLLEGE,Day,Bangla,Humanities
DHAKA,MADARIPUR,KALKINI,110719,GOVT. SHAIKH HASINA ACADEMY & WOMEN COLLEGE,Day,Bangla,Business Studies
DHAKA,MADARIPUR,MADARIPUR SADAR,110724,ASMOT ALI KHAN PUBLIC SCHOOL AND COLLEGE,Day,Bangla,Business Studies
DHAKA,MADARIPUR,MADARIPUR SADAR,110724,ASMOT ALI KHAN PUBLIC SCHOOL AND COLLEGE,Day,Bangla,Humanities
DHAKA,MADARIPUR,MADARIPUR SADAR,110760,SHIREEN JAHAN MEMORIAL SCHOOL & COLLEGE,Day,Bangla,Humanities
DHAKA,MADARIPUR,MADARIPUR SADAR,110760,SHIREEN JAHAN MEMORIAL SCHOOL & COLLEGE,Day,Bangla,Business Studies
DHAKA,MADARIPUR,MADARIPUR SADAR,110761,MADRA HIGH SCHOOL AND COLLEGE,Day,Bangla,Science
DHAKA,MADARIPUR,MADARIPUR SADAR,110761,MADRA HIGH SCHOOL AND COLLEGE,Day,Bangla,Business Studies
DHAKA,MADARIPUR,MADARIPUR SADAR,110761,MADRA HIGH SCHOOL AND COLLEGE,Day,Bangla,Humanities
DHAKA,MADARIPUR,MADARIPUR SADAR,110784,CHARMUGRIA COLLEGE,Day,Bangla,Science
DHAKA,MADARIPUR,MADARIPUR SADAR,110784,CHARMUGRIA COLLEGE,Day,Bangla,Humanities
DHAKA,MADARIPUR,MADARIPUR SADAR,110784,CHARMUGRIA COLLEGE,Day,Bangla,Business Studies
DHAKA,MADARIPUR,MADARIPUR SADAR,110785,MADARIPUR GOVT. COLLEGE,Day,Bangla,Science
DHAKA,MADARIPUR,MADARIPUR SADAR,110785,MADARIPUR GOVT. COLLEGE,Day,Bangla,Business Studies
DHAKA,MADARIPUR,MADARIPUR SADAR,110785,MADARIPUR GOVT. COLLEGE,Day,Bangla,Humanities
DHAKA,MADARIPUR,MADARIPUR SADAR,110786,MADARIPUR GOVT. SUFIA MOHILA COLLEGE,Day,Bangla,Science
DHAKA,MADARIPUR,MADARIPUR SADAR,110786,MADARIPUR GOVT. SUFIA MOHILA COLLEGE,Day,Bangla,Business Studies
DHAKA,MADARIPUR,MADARIPUR SADAR,110786,MADARIPUR GOVT. SUFIA MOHILA COLLEGE,Day,Bangla,Humanities
DHAKA,MADARIPUR,MADARIPUR SADAR,110787,SYED ABUL HOSSAIN COLLEGE,Day,Bangla,Science
DHAKA,MADARIPUR,MADARIPUR SADAR,110787,SYED ABUL HOSSAIN COLLEGE,Day,Bangla,Humanities
DHAKA,MADARIPUR,MADARIPUR SADAR,110787,SYED ABUL HOSSAIN COLLEGE,Day,Bangla,Business Studies
DHAKA,MADARIPUR,MADARIPUR SADAR,131881,ABCK SYED ABUL HOSSAIN COLLEGE,Day,Bangla,Business Studies
DHAKA,MADARIPUR,MADARIPUR SADAR,131881,ABCK SYED ABUL HOSSAIN COLLEGE,Day,Bangla,Humanities
DHAKA,MADARIPUR,MADARIPUR SADAR,131881,ABCK SYED ABUL HOSSAIN COLLEGE,Day,Bangla,Science
DHAKA,MADARIPUR,MADARIPUR SADAR,135329,BEER MUKTIJODDHA SHAJAHAN KHAN COLLEGE,Morning,Bangla,Humanities
DHAKA,MADARIPUR,MADARIPUR SADAR,135329,BEER MUKTIJODDHA SHAJAHAN KHAN COLLEGE,Morning,Bangla,Business Studies
